 2011-09-14  19:56:58 ;nadersalatna; "  @  abbasalomran:  الأخبار - جولة  الصحافة - ازدواجية  لندن  مع  طرابلس  والمنامة  http://www.aljazeera.net/NR/EXERES/CFD4A050-6052-4F55-92F6-040477ED718E.htm …  #  bahrain  #  14feb  #  Arabspring  #  DEMOCRACY  #  Arab 
 2011-09-14  19:55:50 ;frankthenovaguy; RIP  Ghiyath  Mattar,  Syrian  opposition  leader  &  pro-democracy  protester,  9.6.2011  We  won't  forget  you!  #  Syria  #  HumanRights  #  ArabSpring 
 2011-09-14  19:53:46 ;infidelbulletin; Islamists  are  an  emerging  force  in  #  Libya:  A  worry  for  those  concerned  about  #  womenrights  |  WP  |  http://wapo.st/nY5H2L  #  ArabSpring  #  atheism 
 2011-09-14  19:51:50 ;IShamsan; another  huge  explosion  coming  from  the  #  1stAD  camp  side.  #  Yemen  #  Sanaa  #  SupportYemen  #  ArabSpring 
 2011-09-14  19:41:05 ;SaveJersey; Today's  Question:  Why  is  @  BarackObama  dissing  the  #  TeaParty  movement  &  embracing  the  #  ArabSpring?  http://bit.ly/pcPebc  #  tcot  #  tlot  #  sgp 
 2011-09-14  19:38:35 ;Mr0rangetracker; MT  @  abususu:  2  yrs  ago  pundits  voiced  concern  abt  how  #  iran  &  pres.  were  heroes  of  arab  street.  not  much  of  that  left.  #  erdogan  #  arabspring 
 2011-09-14  19:31:23 ;salmanalibh; إن  ماتقوم  به  زبانية  النظام  سوري  هي  حرب  غير  عادلة  ولامتكافئة  ضد  شعب  مسالم  أعزل  تفوق  فيه  النظام  على  اليهود  في  فلسطين  #  Syria  #  Arabspring  #  GCC 
 2011-09-14  19:23:55 ;bahraintwitt2; bit.ly/kmHtwU  تقرير  هام  حقيقة  تزييف  الحقائق  الطبية  في  البحرين  اثناء  فترة  التخريب  في  الصحف  الاجنبيه  #  Bahrain  #  GCC  #  Eygpt  #  ArabSpring”” 
 2011-09-14  19:23:33 ;i_bh; تعساً  لكفركم  وغبائكم!  أتظنون  أنكم  تحكمون  شعباً  أبياً  بالقتل  والتنكيل؟!  #  Bahrain  #  arabspring 
 2011-09-14  19:23:18 ;jfr_hawaj; “  @  Dralijamal:  سقوط  قتيل  جديد  في  البحرين  (سترة)  سيد  جواد  سيد  هاشم  مواليد  ١٩٧٦  اثر  استنشاق  مفرط  لمسيل  الدموع  #  bahrain  #  ArabSpring” 
 2011-09-14  19:21:25 ;nisreenas; "  @  GazwanMASRI:  وزير  الخارجية  أحمد  داود  أوغلو:  هرموش  لم  يسلم  لسوريا  #  Syria  #  Hama  #  Homs  #  Damascus  #  Aleppo  #  Latakia  #  Turkey  #  arabspring" 
 2011-09-14  19:19:53 ;IShamsan; Huge  Explosion  shakes  #  Maddbah  district  now.  It  looks  like  the  Rep.Guards  r  attacking  the  50th  st.  #  Yemen  #  Sanaa  #  SupportYemen  #  Arabspring 
 2011-09-14  19:08:59 ;_iRenegade; Israeli  embassy  in  #  Jordan  to  be  evacuated???  This  soon?  Viva  la  #  Egypt  8-)  #  ArabSpring 
 2011-09-14  19:08:29 ;salmanalibh; بشار  بعد  حصوله  على  الضوء  الأخضر  من  جامعة  الدول  المخزية،  سيفني  كل  الشرفاء  لأنهم  طلبوا  الحرية  فقط…ظلم  وغدر  #  Syria  #  Bahrain  #  Arabspring  #  AFYU 
 2011-09-14  19:06:51 ;nadersalatna; تقرير:البحرين  المرتبة  الثانية  الاعلى  في  نسبة  ضحايا  الثورات  العربية  http://bit.ly/qlGlGr  #  14feb  #  Arabspring  #  bahrain  #  DEMOCRACY  #  humanrights 
 2011-09-14  19:04:09 ;Dr_LillyBh; “  @  i_bh:  #  Bahrain  :  That's  what  can  rubber  bullets  do:  http://www.youtube.com/watch?v=5vqW_NWNch0&feature=share …  #  humanrights  #  arabspring  #  lulu” 
 2011-09-14  19:01:05 ;i_bh; #  Bahrain  :  That's  what  can  rubber  bullets  do:  http://www.youtube.com/watch?v=5vqW_NWNch0&feature=share …  #  humanrights  #  arabspring  #  lulu 
 2011-09-14  18:59:23 ;bahraintwitt2; “  @  bahraintwetter:  “@BAHYouTube:  In  #  Bahrain  NOT  PEACEFUL  to  say  "  DEATH  to  AlKhalifa  "  #  Reuters  #  BRK  #  CNN  #  HRW  #  UK  #  USA”  #  ArabSpring”” 
 2011-09-14  18:59:21 ;bahraintwitt2; Truth  of  #  Bahraini  protestors  -  bombing  a  police  car  16  march  2011  http://www.youtube.com/watch?v=w2QjSu9tLbk&feature=youtube_gdata_player …  #  Reuters  #  BRK  #  CNN  #  HRW  #  UK  #  USA  #  ArabSpring”” 
 2011-09-14  18:59:17 ;bahraintwitt2; “@BAHYouTube:  “  @  bahraintwetter:  terrorist  attacks  by  molotov  http://www.youtube.com/watch?v=Ia7epulA5ds&sns= …  #  bahrain  #  Reuters  #  BRK  #  CNN  #  HRW  #  UK  #  USA  #  ArabSpring”” 
 2011-09-14  18:59:16 ;bahraintwitt2; “@BAHYouTube:  “  @  bahraintwetter:  Special  site  of  the  events  of  #  Bahrain  http://bahraineventfeb2011.tk/  #  Reuters  #  BRK  #  CNN  #  HRW  #  UK  #  USA  #  ArabSpring” 
 2011-09-14  18:59:10 ;bahraintwitt2; Hit  police  patrols  with  stones  as  the  police  were  being  peaceful  with  terrorists  #bahtain  http://www.youtube.com/watch?v=EZTcX-kEnWU&feature=youtube_gdata_player …  #  Reuters  #  ArabSpring  #  UK” 
 2011-09-14  18:59:08 ;bahraintwitt2; “  @  bahrain  “@BAHYouTube:  “  @  EyadAlmannai:  سلسلة  ماذا  حدث  في  البحرين  من  انتاج  فرسان  البحرين  ،  ريتويت  (cont)  http://tl.gd/d244ou ”  #  ArabSpring”” 
