 2011-04-14  19:49:41 ;LinksSocialism; Reading  'The  Shock  Doctrine'  in  #  Cairo  http://links.org.au/node/2265  #  Egypt  #  Tahrir  #  jan25  #  MiddleEast  #  Mubarak  #  ArabSpring  #  NaomiKlein 
 2011-04-14  19:40:48 ;IndyEnigma; U.S.  Says  Iran  Helps  Crackdown  http://on.wsj.com/g24Eud  in  Syria  #  arabspring  #  dems  #  ocra  #  p2  #  sgp  #  tcot  #  tlot  #  topprog 
 2011-04-14  19:27:33 ;IndyEnigma; Is  Proxy  War  About  to  Erupt  http://bit.ly/eQ0Ii5  in  Bahrain?  #  arabspring  #  dems  #  ocra  #  p2  #  sgp  #  tcot  #  tlot  #  topprog 
 2011-04-14  19:23:59 ;shaistaAziz; Robert  #  Fisk:  'The  Arab  awakening  began  not  in  #  Tunisia  this  year,  but  in  #  Lebanon  in  2005  http://ind.pn/fNFYzq  #  Egypt  #  arabspring 
 2011-04-14  19:04:53 ;ReinhardCate; via  @  nytimes  U.S.  financed  groups  helped  nurture  #  Arabspring  movements  http://nyti.ms/eDnUSM 
 2011-04-14  18:25:25 ;coppernickel119; 1st  Panic:  High  #  Syrian  Offcls  Evac  Families  -  DEBKAfile  Exclusive  Report:  http://is.gd/Hsirdc  #  arabspring 
 2011-04-14  17:52:00 ;aasstw; A  group  of  men  (from  #  Banias?)  tortured  by  the  Syrian  security  services  http://www.youtube.com/watch?v=Sv9ft1_N6mg …  #  Syria  #  ArabSpring  #  Daraa 
 2011-04-14  17:22:16 ;TheodoreArz; A  group  of  men  (from  #  Banias?)  tortured  by  the  Syrian  security  services  http://www.youtube.com/watch?v=Sv9ft1_N6mg …  #  Syria  #  ArabSpring  #  Daraa 
 2011-04-14  16:18:15 ;TheIndypendent; #  U.S.-backed  bloodshed  stains  #  Bahrain’s  #  ArabSpring  http://bit.ly/eTyslE  #  revolution 
 2011-04-14  16:15:29 ;white_2011; الله  اكبر،  الله  اكبر،  الله  اكبر.  هبوا  ياشباب،طرابلس  انتفضوا  وعين  الله  ترعاكم  #  Feb17  #  arabspring  #  Tripoli 
 2011-04-14  15:22:59 ;Mohabkady; @  HalaGorani  @  tommy_harry  Because  these  days  belong  to  #  ArabSpring  The  events  determine  the  curve  of  the  news  &  Arabs  are  taking  the  lead. 
